Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_Bullish FVG Top,Exit_Bullish FVG Top,Entry_Bullish FVG Bottom,Exit_Bullish FVG Bottom,Entry_Bearish FVG Bottom,Exit_Bearish FVG Bottom,Entry_Bearish FVG Top,Exit_Bearish FVG Top
3,77,78,25740.0,25750.0,,,-278.94,308.94,-0.0036122766122765326,2025-10-22 10:00:00+00:00,2025-10-22 12:00:00+00:00,0 days 02:00:00,,,,,,25750.0,25750.0,25785.0,25795.0
-3,78,84,25750.0,25559.0,,,265.14599999999996,307.85400000000004,0.003432310679611631,2025-10-22 12:00:00+00:00,2025-10-23 04:00:00+00:00,0 days 16:00:00,,,25559.0,,25452.0,25750.0,,25795.0,
3,84,124,25559.0,26669.75,,,3018.8775,313.37250000000006,0.03937135646934533,2025-10-23 04:00:00+00:00,2025-10-30 00:00:00+00:00,6 days 20:00:00,,25559.0,,25452.0,,,26669.75,,26732.0
-3,125,131,26669.75,26648.25,26680.5,26648.25,-255.40800000000002,319.908,-0.003192230898302409,2025-10-30 02:00:00+00:00,2025-10-30 14:00:00+00:00,0 days 12:00:00,,,,,,,,,
-3,134,136,26487.0,26650.0,,,-807.822,318.822,-0.010166270245780906,2025-10-30 20:00:00+00:00,2025-10-31 08:00:00+00:00,0 days 12:00:00,,,26650.0,,26487.0,26487.0,,26550.0,
3,136,140,26650.0,26480.0,,,-828.78,318.78,-0.010366228893058141,2025-10-31 08:00:00+00:00,2025-10-31 16:00:00+00:00,0 days 08:00:00,,26650.0,,26487.0,,,26495.0,,26650.0
-3,142,143,26420.0,26528.0,,26270.0,-641.688,317.688,-0.00809598788796356,2025-10-31 20:00:00+00:00,2025-11-03 06:00:00+00:00,2 days 10:00:00,,,26528.0,,26420.0,,,,
3,144,149,26528.0,26650.0,,,46.932000000000016,319.068,0.0005897165259348136,2025-11-03 08:00:00+00:00,2025-11-03 18:00:00+00:00,0 days 10:00:00,,26528.0,26650.0,26420.0,26630.0,,,,
-3,149,150,26650.0,26650.0,,,-319.8,319.8,-0.004,2025-11-03 18:00:00+00:00,2025-11-03 20:00:00+00:00,0 days 02:00:00,,26650.0,26650.0,26630.0,26573.75,,,,
3,150,152,26650.0,26420.0,,,-1008.4200000000001,318.42,-0.012613133208255158,2025-11-03 20:00:00+00:00,2025-11-04 04:00:00+00:00,0 days 08:00:00,,26650.0,,26573.75,,,26420.0,,26650.0
-3,154,165,26304.0,26014.0,,,556.092,313.908,0.00704698905109488,2025-11-04 08:00:00+00:00,2025-11-05 08:00:00+00:00,1 days 00:00:00,,,,,,,,,
3,165,176,26014.0,25740.0,,,-1132.524,310.524,-0.014511724456062119,2025-11-05 08:00:00+00:00,2025-11-06 16:00:00+00:00,1 days 08:00:00,,,,,,,25760.0,,26210.0
-3,177,191,25850.0,25834.0,,,-262.104,310.104,-0.003379806576402338,2025-11-06 18:00:00+00:00,2025-11-09 22:00:00+00:00,3 days 04:00:00,,,25834.0,,25420.0,25850.0,,25965.75,
3,192,208,25800.0,26097.0,,,579.6179999999999,311.382,0.007488604651162731,2025-11-10 00:00:00+00:00,2025-11-11 12:00:00+00:00,1 days 12:00:00,,25800.0,,25595.0,,,26113.5,,26230.0
-3,208,210,26097.25,26009.0,,,-47.887500000000045,312.63750000000005,-0.0006116544846679426,2025-11-11 12:00:00+00:00,2025-11-11 16:00:00+00:00,0 days 04:00:00,,,,,,26113.5,26075.75,26230.0,26097.0
3,210,211,26009.0,26073.5,,,-118.995,312.495,-0.0015250490214925392,2025-11-11 16:00:00+00:00,2025-11-11 18:00:00+00:00,0 days 02:00:00,,,,,,26075.75,26073.5,26097.0,26100.0
-3,212,213,26152.0,26216.5,,,-507.711,314.211,-0.006471283267054215,2025-11-11 20:00:00+00:00,2025-11-12 04:00:00+00:00,0 days 08:00:00,,26152.0,26216.5,26075.75,26073.5,,,,
3,217,222,26280.0,26000.0,,26309.0,-1153.68,313.68,-0.014633181126331867,2025-11-12 12:00:00+00:00,2025-11-12 22:00:00+00:00,0 days 10:00:00,,,,,,,26000.0,,26280.0
-3,223,239,26000.0,25662.25,,,703.2764999999999,309.9735,0.009016365384615367,2025-11-13 00:00:00+00:00,2025-11-14 18:00:00+00:00,1 days 18:00:00,,,25662.25,,25505.0,26000.0,,26280.0,
3,240,249,25630.0,25685.0,,,-142.89,307.89,-0.0018583690987125142,2025-11-14 20:00:00+00:00,2025-11-17 14:00:00+00:00,2 days 18:00:00,,,,,,,25685.0,,25735.0
-3,249,258,25685.0,25456.25,,,379.4025,306.8475,0.004923788203231434,2025-11-17 14:00:00+00:00,2025-11-19 16:00:00+00:00,2 days 02:00:00,,,25080.0,,25000.0,25685.0,,25735.0,
3,258,271,25115.0,24794.0,,,-1262.454,299.454,-0.016755644037427884,2025-11-19 16:00:00+00:00,2025-11-20 18:00:00+00:00,1 days 02:00:00,,25080.0,,25000.0,,,24875.0,,25649.5
-3,272,281,24875.0,24669.0,,,320.736,297.264,0.004297969849246232,2025-11-20 20:00:00+00:00,2025-11-21 14:00:00+00:00,0 days 18:00:00,,,24550.0,,24488.0,,,,
3,281,292,24622.75,24955.75,,,701.529,297.471,0.009497030185499132,2025-11-21 14:00:00+00:00,2025-11-24 12:00:00+00:00,2 days 22:00:00,,24550.0,,24488.0,,,,,
-3,292,293,24955.75,25007.75,,24924.75,-455.781,299.781,-0.0060878555042424,2025-11-24 12:00:00+00:00,2025-11-24 14:00:00+00:00,0 days 02:00:00,,,25007.75,,24955.75,,,,
3,297,298,25354.25,25320.0,,,-406.79550000000006,304.04550000000006,-0.0053481566206848765,2025-11-25 14:00:00+00:00,2025-11-25 16:00:00+00:00,0 days 02:00:00,,,,,,25354.25,,25381.75,
-3,298,300,25354.25,25551.25,,,-896.433,305.433,-0.011785440310795993,2025-11-25 16:00:00+00:00,2025-11-25 20:00:00+00:00,0 days 04:00:00,,,25551.25,,25512.0,,,,
3,302,315,25585.0,25819.0,,,393.576,308.424,0.0051276920070354795,2025-11-26 02:00:00+00:00,2025-12-02 08:00:00+00:00,6 days 06:00:00,,25585.0,,25582.25,,,,,
-3,315,316,25819.0,25913.5,,25725.0,-593.895,310.395,-0.007667415469228069,2025-12-02 08:00:00+00:00,2025-12-02 10:00:00+00:00,0 days 02:00:00,,,25913.5,,25819.0,,,,
3,319,320,25960.0,26037.0,25930.0,26020.0,-80.98199999999997,311.98199999999997,-0.0010398305084746507,2025-12-02 16:00:00+00:00,2025-12-02 18:00:00+00:00,0 days 02:00:00,,,,,,,,,
3,325,326,26140.0,26120.0,26120.0,26180.0,-373.56,313.56,-0.0047635807192042716,2025-12-03 06:00:00+00:00,2025-12-03 08:00:00+00:00,0 days 02:00:00,,,,,,,,,
-3,328,329,26135.25,25970.5,26140.0,25970.5,181.6155,312.6345,0.002316354349011375,2025-12-03 12:00:00+00:00,2025-12-03 14:00:00+00:00,0 days 02:00:00,,,,,,,26009.5,,26083.5
-3,330,332,26009.5,26140.0,,,-704.397,312.89700000000005,-0.009027432284357553,2025-12-03 16:00:00+00:00,2025-12-03 20:00:00+00:00,0 days 04:00:00,,,26140.0,,26091.5,26091.5,,26135.25,
3,333,337,26110.0,26107.0,,,-322.302,313.302,-0.004114668709306766,2025-12-04 00:00:00+00:00,2025-12-04 08:00:00+00:00,0 days 08:00:00,,,,,,,,,
-3,337,338,26107.0,26150.0,,26101.0,-442.54200000000003,313.54200000000003,-0.005650361971885027,2025-12-04 08:00:00+00:00,2025-12-04 10:00:00+00:00,0 days 02:00:00,,,,,,,,,
-3,344,345,26183.0,26120.0,,,-124.81799999999998,313.818,-0.0015890463277699312,2025-12-05 12:00:00+00:00,2025-12-05 14:00:00+00:00,0 days 02:00:00,,26100.0,26120.0,26095.0,26080.0,,,,
3,352,356,26265.0,26233.75,26233.75,26327.5,-408.7425,314.9925,-0.00518741671425847,2025-12-08 06:00:00+00:00,2025-12-08 14:00:00+00:00,0 days 08:00:00,,,,,,,,,
-3,358,361,26138.5,26198.0,,,-492.519,314.019,-0.006280888344778748,2025-12-08 18:00:00+00:00,2025-12-09 00:00:00+00:00,0 days 06:00:00,,,26198.0,,26078.75,26138.5,,26138.75,
3,361,365,26198.0,26152.0,,,-452.1,314.1,-0.0057523475074432616,2025-12-09 00:00:00+00:00,2025-12-09 08:00:00+00:00,0 days 08:00:00,,26198.0,,26078.75,,,26152.0,,26198.0
-3,365,370,26152.0,26203.0,,,-467.13,314.13,-0.005954037932089426,2025-12-09 08:00:00+00:00,2025-12-09 18:00:00+00:00,0 days 10:00:00,,,26203.0,,26105.5,26152.0,,26198.0,
3,371,373,26180.0,26118.0,,,-499.788,313.788,-0.006363483575248252,2025-12-09 20:00:00+00:00,2025-12-10 02:00:00+00:00,0 days 06:00:00,,26170.0,,26161.75,,,26118.0,,26170.0
-3,373,377,26118.0,26190.0,,,-529.848,313.848,-0.006762232942798109,2025-12-10 02:00:00+00:00,2025-12-10 10:00:00+00:00,0 days 08:00:00,,,,,,26118.0,,26170.0,
3,377,379,26190.0,26163.0,,,-395.11800000000005,314.11800000000005,-0.00502886597938144,2025-12-10 10:00:00+00:00,2025-12-10 14:00:00+00:00,0 days 04:00:00,,,,,,,26163.0,,26190.0
-3,381,382,26110.25,26279.5,,26004.75,-822.0885,314.33849999999995,-0.01049509292327722,2025-12-10 18:00:00+00:00,2025-12-10 20:00:00+00:00,0 days 02:00:00,,,26270.0,,26110.25,,,,
3,383,384,26194.25,26100.0,26100.0,26610.0,-596.5155,313.7655,-0.00759092167174093,2025-12-11 00:00:00+00:00,2025-12-11 02:00:00+00:00,0 days 02:00:00,,,,,,,26101.0,,26270.0
-3,387,389,26000.0,26073.5,,,-532.941,312.44100000000003,-0.006832576923076962,2025-12-11 08:00:00+00:00,2025-12-11 12:00:00+00:00,0 days 04:00:00,,,,,,,,,
3,389,390,26073.5,25992.75,25992.75,26235.0,-554.6475,312.39750000000004,-0.007090820181410226,2025-12-11 12:00:00+00:00,2025-12-11 14:00:00+00:00,0 days 02:00:00,,,,,,,,,
-3,402,403,26085.0,25689.5,26078.0,25979.0,875.8530000000001,310.647,0.011192294422081686,2025-12-12 14:00:00+00:00,2025-12-12 16:00:00+00:00,0 days 02:00:00,,,,,,,25784.25,,26044.0
-3,404,409,25784.25,25737.75,,,-169.632,309.132,-0.0021929666366095725,2025-12-12 18:00:00+00:00,2025-12-15 06:00:00+00:00,2 days 12:00:00,,,,,,,,,
3,409,415,25737.75,25610.75,,,-689.091,308.091,-0.008924517488902432,2025-12-15 06:00:00+00:00,2025-12-15 18:00:00+00:00,0 days 12:00:00,,,,,,,,,
-3,421,422,25333.5,25393.0,,25290.0,-482.85900000000004,304.35900000000004,-0.006353366096275683,2025-12-16 06:00:00+00:00,2025-12-16 08:00:00+00:00,0 days 02:00:00,,,25393.0,,25333.5,,,,
3,425,428,25475.5,25645.0,25418.0,25590.5,201.777,306.723,0.002640144452513213,2025-12-16 14:00:00+00:00,2025-12-16 20:00:00+00:00,0 days 06:00:00,,,25600.25,,25581.75,,,,
3,429,432,25568.0,25530.75,,,-418.34250000000003,306.59250000000003,-0.005453985450563217,2025-12-17 00:00:00+00:00,2025-12-17 06:00:00+00:00,0 days 06:00:00,,25568.0,,25550.0,,,,,
-3,432,433,25540.5,25640.0,,25439.5,-605.583,307.08299999999997,-0.007903564926293464,2025-12-17 06:00:00+00:00,2025-12-17 08:00:00+00:00,0 days 02:00:00,,,25629.5,,25540.5,,,,
3,435,436,25707.5,25577.25,,25863.5,-698.4585,307.7085,-0.009056481571525766,2025-12-17 12:00:00+00:00,2025-12-17 14:00:00+00:00,0 days 02:00:00,,,,,,,25590.25,,25707.5
-3,443,444,25210.0,25256.0,,,-440.796,302.796,-0.0058283220944068915,2025-12-18 06:00:00+00:00,2025-12-18 08:00:00+00:00,0 days 02:00:00,,25210.0,25256.0,25201.0,25124.75,,,,
3,455,459,25523.5,25526.5,,,-297.29999999999995,306.29999999999995,-0.0038826963386683544,2025-12-19 06:00:00+00:00,2025-12-19 14:00:00+00:00,0 days 08:00:00,,,,,,,,,
-3,459,460,25573.0,25688.0,,25540.0,-652.566,307.56600000000003,-0.008505924216947467,2025-12-19 14:00:00+00:00,2025-12-19 16:00:00+00:00,0 days 02:00:00,,,25688.0,,25573.0,,,,
3,466,478,25899.0,25911.0,,,-274.86,310.86,-0.003537588323873588,2025-12-22 04:00:00+00:00,2025-12-23 08:00:00+00:00,1 days 04:00:00,,,,,,,,,
-3,478,479,25911.0,25946.75,,25813.0,-418.3965,311.1465,-0.005382482343406346,2025-12-23 08:00:00+00:00,2025-12-23 10:00:00+00:00,0 days 02:00:00,,,25928.0,,25893.0,,,,
3,480,481,25928.0,25850.75,,25962.0,-542.4225,310.6725,-0.006973445695772948,2025-12-23 12:00:00+00:00,2025-12-23 14:00:00+00:00,0 days 02:00:00,,,,,,,,,
3,487,488,26017.0,26011.0,,,-330.168,312.168,-0.00423015720490449,2025-12-24 02:00:00+00:00,2025-12-24 04:00:00+00:00,0 days 02:00:00,,,,,,26017.0,26024.0,26034.5,26044.75
-3,488,495,26017.0,26088.0,,,-525.63,312.63,-0.00673444286428101,2025-12-24 04:00:00+00:00,2025-12-24 18:00:00+00:00,0 days 14:00:00,,,26084.5,,26060.0,26024.0,,26044.75,
2,498,500,26113.75,26107.0,,,-222.38299999999998,208.88299999999998,-0.004257967545833152,2025-12-26 02:00:00+00:00,2025-12-26 06:00:00+00:00,0 days 04:00:00,,,,,,,26107.0,,26113.75
-2,502,503,26113.5,26109.0,,,-199.89000000000001,208.89000000000001,-0.0038273306910219093,2025-12-26 10:00:00+00:00,2025-12-26 12:00:00+00:00,0 days 02:00:00,,26109.0,26109.0,26107.0,26079.75,,,,
2,503,511,26109.0,26049.0,,,-328.632,208.632,-0.006293462024589176,2025-12-26 12:00:00+00:00,2025-12-29 04:00:00+00:00,2 days 16:00:00,,26109.0,,26079.75,,,26049.0,,26067.75
-2,511,520,26049.0,25959.5,,,-29.033999999999992,208.034,-0.0005572958654842747,2025-12-29 04:00:00+00:00,2025-12-29 22:00:00+00:00,0 days 18:00:00,,,,,,26049.0,,26067.75,
2,520,522,25953.0,25948.75,,,-216.107,207.607,-0.004163430046622754,2025-12-29 22:00:00+00:00,2025-12-30 02:00:00+00:00,0 days 04:00:00,,,,,,,,,
-2,522,524,25948.75,25945.5,,,-201.077,207.577,-0.0038745026253673587,2025-12-30 02:00:00+00:00,2025-12-30 06:00:00+00:00,0 days 04:00:00,,,,,,,,,
2,527,528,25939.75,25930.0,,25944.75,-226.97899999999998,207.47899999999998,-0.004375119266762444,2025-12-30 12:00:00+00:00,2025-12-30 14:00:00+00:00,0 days 02:00:00,,,,,,,,,
-2,534,540,25844.75,25923.75,,,-365.074,207.074,-0.007062827073196795,2025-12-31 02:00:00+00:00,2025-12-31 14:00:00+00:00,0 days 12:00:00,,,,,,25852.0,,25872.25,
2,540,541,25838.25,25784.5,,25919.25,-313.991,206.491,-0.0060760887444003065,2025-12-31 14:00:00+00:00,2025-12-31 16:00:00+00:00,0 days 02:00:00,,,,,,,25830.25,,25838.25
-2,542,547,25830.25,25853.75,,,-253.736,206.736,-0.004911605578730306,2025-12-31 18:00:00+00:00,2026-01-02 04:00:00+00:00,1 days 10:00:00,,,25835.5,,25772.0,,,,
2,551,552,25922.0,25875.75,25875.75,26111.25,-299.69100000000003,207.191,-0.0057806303525961954,2026-01-02 12:00:00+00:00,2026-01-02 14:00:00+00:00,0 days 02:00:00,,,,,,,,,
-2,554,558,25627.0,25698.0,,,-347.3,205.3,-0.00677605650290698,2026-01-02 18:00:00+00:00,2026-01-05 02:00:00+00:00,2 days 08:00:00,,,,,,,,,
2,558,575,25695.5,25833.0,,,68.886,206.114,0.0013404292580412964,2026-01-05 02:00:00+00:00,2026-01-06 12:00:00+00:00,1 days 10:00:00,,,,,,,,,
-2,575,576,25833.0,25866.75,,25728.5,-274.299,206.799,-0.0053090814075019395,2026-01-06 12:00:00+00:00,2026-01-06 14:00:00+00:00,0 days 02:00:00,,,25834.5,,25818.0,,,,
2,581,582,26048.5,26034.75,26034.75,26076.0,-235.833,208.333,-0.0045268057661670075,2026-01-07 00:00:00+00:00,2026-01-07 02:00:00+00:00,0 days 02:00:00,,,,,,,26039.25,,26048.5
-2,587,588,26002.0,25994.0,,,-191.98399999999998,207.98399999999998,-0.0036917160218445256,2026-01-07 12:00:00+00:00,2026-01-07 14:00:00+00:00,0 days 02:00:00,,25989.25,25994.0,25989.0,25958.0,,,,
2,591,593,26115.5,26061.5,,,-316.70799999999997,208.708,-0.006063602075395835,2026-01-07 20:00:00+00:00,2026-01-08 00:00:00+00:00,0 days 04:00:00,,,,,,,,,
-2,593,605,26061.5,25906.75,,,101.62700000000001,207.873,0.0019497534677590071,2026-01-08 00:00:00+00:00,2026-01-09 00:00:00+00:00,1 days 00:00:00,,,,,,,,,
2,605,618,25901.25,25982.75,,,-44.536,207.536,-0.0008597268471599428,2026-01-09 00:00:00+00:00,2026-01-12 02:00:00+00:00,3 days 02:00:00,,,,,,,25982.75,,26109.0
-2,620,621,25954.25,25897.25,25982.75,25897.25,-93.406,207.406,-0.001799435545238235,2026-01-12 06:00:00+00:00,2026-01-12 08:00:00+00:00,0 days 02:00:00,,,,,,,,,
2,624,629,25960.0,26108.0,,,87.72800000000001,208.272,0.001689676425269647,2026-01-12 14:00:00+00:00,2026-01-13 00:00:00+00:00,0 days 10:00:00,,25960.0,,25943.25,,,26108.0,,26184.0
-2,630,633,26123.75,26138.0,,,-237.54700000000003,209.04700000000003,-0.004546571606296938,2026-01-13 02:00:00+00:00,2026-01-13 08:00:00+00:00,0 days 06:00:00,,,,,,,,,
2,633,635,26138.0,26125.5,,,-234.054,209.054,-0.004477274466294279,2026-01-13 08:00:00+00:00,2026-01-13 12:00:00+00:00,0 days 04:00:00,,,,,,,,,
-2,635,636,26125.5,26200.5,,26053.5,-359.304,209.304,-0.006876499971292438,2026-01-13 12:00:00+00:00,2026-01-13 14:00:00+00:00,0 days 02:00:00,,,,,,,,,
2,643,645,26128.5,26093.75,,,-278.389,208.889,-0.005327305432764964,2026-01-14 04:00:00+00:00,2026-01-14 08:00:00+00:00,0 days 04:00:00,,,,,,,,,
-2,645,646,26093.75,25997.0,26138.75,25997.0,-14.863,208.363,-0.0002847999999999965,2026-01-14 08:00:00+00:00,2026-01-14 10:00:00+00:00,0 days 02:00:00,,,,,,,26035.0,,26074.5
-2,651,653,25812.25,25829.0,,,-240.065,206.565,-0.004650214529922837,2026-01-14 20:00:00+00:00,2026-01-15 00:00:00+00:00,0 days 04:00:00,,,,,,,,,
2,662,663,26032.0,25937.5,25937.5,26221.0,-396.878,207.878,-0.007622887215734453,2026-01-15 18:00:00+00:00,2026-01-15 20:00:00+00:00,0 days 02:00:00,,,,,,,26004.5,,26088.0
-2,665,666,25982.25,26004.5,26004.5,25880.75,-252.447,207.947,-0.004858066564674066,2026-01-16 00:00:00+00:00,2026-01-16 02:00:00+00:00,0 days 02:00:00,,,26004.0,,25963.25,,,,
2,671,672,26050.5,26041.5,26041.5,26068.5,-226.368,208.368,-0.004344791846605665,2026-01-16 12:00:00+00:00,2026-01-16 14:00:00+00:00,0 days 02:00:00,,,,,,,,,
-2,683,685,25536.5,25638.0,25638.0,25333.5,-407.698,204.698,-0.007982652282027655,2026-01-19 12:00:00+00:00,2026-01-19 16:00:00+00:00,0 days 04:00:00,,,25559.5,,25558.0,,,,
2,687,690,25598.0,25559.5,25559.5,25681.0,-281.63,204.63,-0.005501015704351943,2026-01-20 00:00:00+00:00,2026-01-20 06:00:00+00:00,0 days 06:00:00,,,,,,,25605.5,,25623.0
-2,693,694,25472.5,25492.75,25492.75,25256.5,-244.361,203.861,-0.004796564922956085,2026-01-20 12:00:00+00:00,2026-01-20 14:00:00+00:00,0 days 02:00:00,,,25436.75,,25414.0,,,,
2,696,697,25436.75,25385.0,,25486.25,-306.78700000000003,203.287,-0.006030389102381448,2026-01-20 18:00:00+00:00,2026-01-20 20:00:00+00:00,0 days 02:00:00,,,,,,,25385.0,,25495.0
-2,698,701,25394.5,25424.75,,,-263.777,203.277,-0.005193585225147257,2026-01-20 22:00:00+00:00,2026-01-21 04:00:00+00:00,0 days 06:00:00,,,,,,,,,
2,703,704,25397.5,25351.5,,25454.5,-294.996,202.996,-0.005807579486169866,2026-01-21 08:00:00+00:00,2026-01-21 10:00:00+00:00,0 days 02:00:00,,,,,,,25407.75,,25422.5
-2,706,707,25347.5,25688.25,,25227.0,-885.643,204.143,-0.017470026629845137,2026-01-21 14:00:00+00:00,2026-01-21 16:00:00+00:00,0 days 02:00:00,,,25369.25,,25347.5,,,,
2,717,718,25890.0,25824.25,25824.25,26051.5,-338.35699999999997,206.857,-0.006534511394360762,2026-01-22 12:00:00+00:00,2026-01-22 14:00:00+00:00,0 days 02:00:00,,,,,,,,,
-2,723,724,25870.75,25905.5,25905.5,25671.5,-276.605,207.10500000000002,-0.00534590222548642,2026-01-23 00:00:00+00:00,2026-01-23 02:00:00+00:00,0 days 02:00:00,,,25905.25,,25827.5,,,,
2,727,728,25894.0,25782.25,,,-430.20500000000004,206.705,-0.008307040240982503,2026-01-23 08:00:00+00:00,2026-01-23 10:00:00+00:00,0 days 02:00:00,,,,,,25894.0,25877.0,25918.0,25938.0
-2,730,731,25877.0,26062.5,,25843.0,-578.758,207.75799999999998,-0.011182865092553342,2026-01-23 14:00:00+00:00,2026-01-23 16:00:00+00:00,0 days 02:00:00,,,25916.75,,25856.0,,,,
2,734,735,25773.5,25800.0,,,-153.294,206.294,-0.002973868508351532,2026-01-25 22:00:00+00:00,2026-01-26 00:00:00+00:00,0 days 02:00:00,,,,,,25797.75,25892.25,25945.0,25927.25
-2,735,737,25800.0,25855.0,,,-316.62,206.62,-0.006136046511627822,2026-01-26 00:00:00+00:00,2026-01-26 04:00:00+00:00,0 days 04:00:00,,,,,,25892.25,,25927.25,
2,739,741,25908.5,25909.25,,,-205.77100000000002,207.27100000000002,-0.003971109867417993,2026-01-26 08:00:00+00:00,2026-01-26 12:00:00+00:00,0 days 04:00:00,,,,,,,,,
-2,741,742,25909.25,25970.75,25970.75,25765.25,-330.52,207.51999999999998,-0.00637841697463251,2026-01-26 12:00:00+00:00,2026-01-26 14:00:00+00:00,0 days 02:00:00,,,25945.0,,25902.25,,,,
2,745,754,26098.0,26235.25,,,65.167,209.333,0.0012485056326154874,2026-01-26 20:00:00+00:00,2026-01-27 14:00:00+00:00,0 days 18:00:00,,,,,,,,,
-2,754,755,26235.25,26332.5,,26154.5,-404.771,210.27100000000002,-0.007714258488102816,2026-01-27 14:00:00+00:00,2026-01-27 16:00:00+00:00,0 days 02:00:00,,,26295.5,,26231.5,,,,
2,756,767,26274.75,26403.5,,,46.78699999999998,210.71300000000002,0.0008903414875499191,2026-01-27 18:00:00+00:00,2026-01-28 16:00:00+00:00,0 days 22:00:00,,,,,,,26419.0,,26505.0
-2,768,769,26419.0,26507.0,26507.0,26243.0,-387.704,211.704,-0.007337597940875832,2026-01-28 18:00:00+00:00,2026-01-28 20:00:00+00:00,0 days 02:00:00,,,,,,,,,
2,775,776,26486.75,26437.0,26437.0,26586.25,-311.195,211.695,-0.0058745410441069686,2026-01-29 08:00:00+00:00,2026-01-29 10:00:00+00:00,0 days 02:00:00,,,,,,,26439.0,,26486.75
-2,780,783,26105.75,26209.0,,,-415.759,209.25900000000001,-0.007962977504955768,2026-01-29 18:00:00+00:00,2026-01-30 00:00:00+00:00,0 days 06:00:00,,,,,,,,,
2,783,784,26134.75,26070.0,,26250.75,-338.319,208.81900000000002,-0.006472589177244846,2026-01-30 00:00:00+00:00,2026-01-30 02:00:00+00:00,0 days 02:00:00,,,,,,,26110.0,,26134.75
-2,785,787,26114.75,25890.0,26220.0,25890.0,241.481,208.019,0.004623459922074711,2026-01-30 04:00:00+00:00,2026-01-30 08:00:00+00:00,0 days 04:00:00,,,,,,,26013.0,,26085.75
-2,788,789,26013.0,26124.25,,25975.0,-431.049,208.549,-0.008285261215546048,2026-01-30 10:00:00+00:00,2026-01-30 12:00:00+00:00,0 days 02:00:00,,,26020.75,,26013.0,,,,
2,790,791,26020.75,25946.75,25946.75,26168.75,-355.87,207.87,-0.006838196439380097,2026-01-30 14:00:00+00:00,2026-01-30 16:00:00+00:00,0 days 02:00:00,,,,,,,,,
-2,795,797,25796.0,25469.5,25959.25,25469.5,447.938,205.062,0.008682315087610536,2026-02-02 00:00:00+00:00,2026-02-02 04:00:00+00:00,0 days 04:00:00,,,,,,,25593.25,,25631.0
-2,799,800,25593.25,25680.0,,25439.75,-378.593,205.09300000000002,-0.007396344739335555,2026-02-02 08:00:00+00:00,2026-02-02 10:00:00+00:00,0 days 02:00:00,,,25620.0,,25566.0,,,,
2,804,813,26100.0,26162.5,,,-84.05000000000001,209.05,-0.0016101532567049052,2026-02-02 18:00:00+00:00,2026-02-03 12:00:00+00:00,0 days 18:00:00,,,,,,,,,
-2,813,814,26196.75,26160.25,26215.0,26160.25,-136.428,209.428,-0.002603910790460657,2026-02-03 12:00:00+00:00,2026-02-03 14:00:00+00:00,0 days 02:00:00,,,,,,,,,
