Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_Bullish FVG Top,Exit_Bullish FVG Top,Entry_Bullish FVG Bottom,Exit_Bullish FVG Bottom,Entry_Bearish FVG Bottom,Exit_Bearish FVG Bottom,Entry_Bearish FVG Top,Exit_Bearish FVG Top
927,1063,1064,59.22,58.86,58.86,59.94,-552.6403199999995,218.92032,-0.010066869300911798,2026-01-19 04:00:00+00:00,2026-01-19 06:00:00+00:00,0 days 02:00:00,,,,,,,59.21,,59.22
-921,1068,1069,59.03,59.25,,58.67,-420.491759999999,217.87176000000002,-0.007734372353040721,2026-01-19 14:00:00+00:00,2026-01-19 16:00:00+00:00,0 days 02:00:00,,,59.11,,59.01,,,,
912,1075,1076,59.11,58.9,58.9,59.53,-406.7702400000008,215.25024000000002,-0.007545592962273763,2026-01-20 06:00:00+00:00,2026-01-20 08:00:00+00:00,0 days 02:00:00,,,,,,,,,
893,1081,1082,59.93,59.43,59.43,60.93,-659.67696,213.17696,-0.012326380777573842,2026-01-20 18:00:00+00:00,2026-01-20 20:00:00+00:00,0 days 02:00:00,,,,,,,,,
-885,1085,1087,59.76,59.419999999999995,59.93,59.419999999999995,89.95140000000305,210.9486,0.0017008032128514759,2026-01-21 02:00:00+00:00,2026-01-21 06:00:00+00:00,0 days 04:00:00,,,,,,,,,
879,1091,1101,60.23,59.98,,,-431.07918,211.32918,-0.008142453926614682,2026-01-21 14:00:00+00:00,2026-01-22 10:00:00+00:00,0 days 20:00:00,,,,,,,60.06,,60.28
-880,1103,1104,59.71,59.01,60.06,59.01,407.0528000000025,208.9472,0.007746776084407986,2026-01-22 14:00:00+00:00,2026-01-22 16:00:00+00:00,0 days 02:00:00,,,,,,,,,
-892,1106,1108,59.31,59.52,,,-399.3127200000008,211.99272000000002,-0.007547799696509786,2026-01-22 20:00:00+00:00,2026-01-23 00:00:00+00:00,0 days 04:00:00,,,,,,,,,
865,1116,1123,60.69,61.55,60.26,61.55,532.4247999999995,211.4752,0.010142033283901706,2026-01-23 16:00:00+00:00,2026-01-26 06:00:00+00:00,2 days 14:00:00,,,,,,,,,
-880,1134,1137,60.3,60.78,60.78,59.33999999999999,-635.5008000000034,213.1008,-0.011976119402985083,2026-01-27 04:00:00+00:00,2026-01-27 10:00:00+00:00,0 days 06:00:00,,,60.49,,60.46,,,,
867,1138,1139,60.49,61.7,60.06,61.35,837.1925400000008,211.87746,0.015963299718961918,2026-01-27 12:00:00+00:00,2026-01-27 14:00:00+00:00,0 days 02:00:00,,,,,,,,,
851,1147,1148,62.6,62.31,62.31,63.18,-459.38681999999926,212.59682,-0.008623322683706035,2026-01-28 06:00:00+00:00,2026-01-28 08:00:00+00:00,0 days 02:00:00,,,,,,,,,
844,1152,1153,62.56,63.040000000000006,62.32,63.040000000000006,193.10720000000333,212.01280000000003,0.0036572890025575655,2026-01-28 16:00:00+00:00,2026-01-28 18:00:00+00:00,0 days 02:00:00,,,,,,,,,
829,1159,1160,63.94,64.69999999999999,63.56,64.69999999999999,416.75487999999245,213.28511999999998,0.00786237097278676,2026-01-29 06:00:00+00:00,2026-01-29 08:00:00+00:00,0 days 02:00:00,,,,,,,,,
-825,1172,1175,64.75,65.62,65.62,63.00999999999999,-932.8605000000038,215.1105,-0.017463166023166075,2026-01-30 08:00:00+00:00,2026-01-30 14:00:00+00:00,0 days 06:00:00,,,65.2,,64.99,,,,
805,1176,1177,65.2,64.45,,66.02,-812.4865,208.7365,-0.01548006134969324,2026-01-30 16:00:00+00:00,2026-01-30 18:00:00+00:00,0 days 02:00:00,,,,,,,,,
-831,1184,1185,62.17,62.010000000000005,62.25,62.010000000000005,-73.42716000000286,206.38716000000002,-0.0014212642753740684,2026-02-02 08:00:00+00:00,2026-02-02 10:00:00+00:00,0 days 02:00:00,,,,,,,,,
812,1204,1205,63.55,63.97,63.38,63.889999999999986,133.94752000000136,207.09248000000002,0.0025957513768685913,2026-02-04 00:00:00+00:00,2026-02-04 02:00:00+00:00,0 days 02:00:00,,,,,,,,,
-811,1219,1220,63.81,64.05,64.05,63.33000000000001,-402.0289199999959,207.38892,-0.007768688293370939,2026-02-05 06:00:00+00:00,2026-02-05 08:00:00+00:00,0 days 02:00:00,,,63.87,,63.81,,,,
804,1222,1223,63.87,63.28,,64.38999999999999,-678.817199999997,204.4572,-0.013219038672303087,2026-02-05 12:00:00+00:00,2026-02-05 14:00:00+00:00,0 days 02:00:00,,,,,,,63.6,,63.99
-796,1224,1231,63.6,64.02,,,-537.4910399999958,203.17104,-0.010616981132075414,2026-02-05 16:00:00+00:00,2026-02-06 06:00:00+00:00,0 days 14:00:00,,,63.9,,63.77,,,,
784,1232,1233,63.9,63.51,63.51,64.68,-505.53888000000046,199.77888000000002,-0.010091079812206527,2026-02-06 08:00:00+00:00,2026-02-06 10:00:00+00:00,0 days 02:00:00,,,,,,,,,
-781,1235,1236,63.54,64.11,64.11,62.4,-644.5593000000002,199.3893,-0.012988668555240711,2026-02-06 14:00:00+00:00,2026-02-06 16:00:00+00:00,0 days 02:00:00,,,63.72,,63.54,,,,
768,1237,1239,63.72,62.91,,,-816.5836800000018,194.50367999999997,-0.01668644067796618,2026-02-06 18:00:00+00:00,2026-02-08 22:00:00+00:00,2 days 04:00:00,,,,,,,63.1,,63.3
-763,1240,1245,63.1,63.47,63.47,62.36000000000001,-475.4558199999981,193.14582000000001,-0.00987543581616474,2026-02-09 00:00:00+00:00,2026-02-09 10:00:00+00:00,0 days 10:00:00,,,,,,,,,
745,1252,1285,63.98,62.55,,,-1253.8796999999997,188.5297,-0.02630603313535481,2026-02-10 00:00:00+00:00,2026-02-12 18:00:00+00:00,2 days 18:00:00,,,,,,,62.99,,63.44
-737,1292,1308,62.99,63.58,63.58,61.81000000000001,-621.3941799999973,186.56418000000002,-0.01338529925384968,2026-02-13 08:00:00+00:00,2026-02-16 16:00:00+00:00,3 days 08:00:00,,,63.36,,63.1,,,,
720,1310,1313,63.61,63.36,63.36,64.11,-362.8368,182.83679999999998,-0.007922339254834144,2026-02-16 22:00:00+00:00,2026-02-17 04:00:00+00:00,0 days 06:00:00,,,,,,,63.49,,63.5
-718,1316,1317,63.25,63.78,,63.09,-562.9550800000009,182.41508,-0.012396205533596834,2026-02-17 10:00:00+00:00,2026-02-17 12:00:00+00:00,0 days 02:00:00,,,,,,,,,
720,1326,1327,62.32,62.58999999999999,62.2,62.58999999999999,14.529599999992001,179.87040000000002,0.0003238125802309229,2026-02-18 06:00:00+00:00,2026-02-18 08:00:00+00:00,0 days 02:00:00,,,,,,,,,
684,1340,1341,65.62,66.52000000000001,65.17,66.52000000000001,434.8324800000039,180.76752000000002,0.009687900030478536,2026-02-19 10:00:00+00:00,2026-02-19 12:00:00+00:00,0 days 02:00:00,,,,,,,,,
-681,1354,1358,66.6,65.73999999999998,67.03,65.73999999999998,405.4129200000093,180.24707999999998,0.008938738738738903,2026-02-20 14:00:00+00:00,2026-02-22 22:00:00+00:00,2 days 08:00:00,,,,,,,66.11,,66.28
-693,1360,1361,66.02,65.71,66.11,65.83999999999999,32.25222000000156,182.57778000000002,0.0007049378976068596,2026-02-23 02:00:00+00:00,2026-02-23 04:00:00+00:00,0 days 02:00:00,,,,,,,,,
686,1367,1368,66.73,66.24,,67.33,-518.5748400000062,182.43484,-0.011328338078825275,2026-02-23 16:00:00+00:00,2026-02-23 18:00:00+00:00,0 days 02:00:00,,,,,,,66.39,,66.73
-681,1369,1373,66.39,66.89,,,-522.02736,181.52736000000004,-0.011546317216448155,2026-02-23 20:00:00+00:00,2026-02-24 04:00:00+00:00,0 days 08:00:00,,,66.61,,66.47,,,,
671,1374,1375,66.61,66.41,66.41,67.01,-312.7128400000019,178.51283999999998,-0.006996547065005287,2026-02-24 06:00:00+00:00,2026-02-24 08:00:00+00:00,0 days 02:00:00,,,,,,,,,
-677,1392,1400,65.57,64.66999999999999,66.02,64.66999999999999,432.95504000000386,176.34495999999996,0.009753240811346688,2026-02-25 18:00:00+00:00,2026-02-26 10:00:00+00:00,0 days 16:00:00,,,,,,,65.12,,65.36
-695,1402,1403,64.49,66.49,,63.229999999999976,-1572.0622,182.0622,-0.035074585207008846,2026-02-26 14:00:00+00:00,2026-02-26 16:00:00+00:00,0 days 02:00:00,,,65.88,,64.49,,,,
657,1404,1406,65.88,65.35,,,-520.6462200000008,172.43622,-0.012028840315725615,2026-02-26 18:00:00+00:00,2026-02-26 22:00:00+00:00,0 days 04:00:00,,,,,,,,,
-651,1409,1411,65.64,65.76,,,-249.20280000000298,171.08280000000002,-0.0058318098720294255,2026-02-27 04:00:00+00:00,2026-02-27 08:00:00+00:00,0 days 04:00:00,,,,,,,,,
637,1414,1415,66.76,66.13,66.13,68.02000000000002,-570.6118600000061,169.30186,-0.01341791491911342,2026-02-27 14:00:00+00:00,2026-02-27 16:00:00+00:00,0 days 02:00:00,,,,,,,,,
590,1419,1428,71.04,70.6,,,-426.7352000000071,167.13520000000003,-0.010181306306306436,2026-03-02 00:00:00+00:00,2026-03-02 18:00:00+00:00,0 days 18:00:00,,69.2,,67.42,,,,,
-582,1429,1432,71.36,72.44,72.44,69.2,-795.943199999999,167.3832,-0.019164798206278044,2026-03-02 20:00:00+00:00,2026-03-03 02:00:00+00:00,0 days 06:00:00,,,71.54,,71.52,,,,
544,1439,1440,74.88,73.48,73.48,77.67999999999998,-923.0156799999954,161.41568,-0.02265918803418797,2026-03-03 16:00:00+00:00,2026-03-03 18:00:00+00:00,0 days 02:00:00,,,,,,,75.55,,76.19
-527,1442,1447,75.55,76.44,,,-629.2274600000003,160.19745999999998,-0.015803838517537968,2026-03-03 22:00:00+00:00,2026-03-04 08:00:00+00:00,0 days 10:00:00,,,,,,,,,
517,1447,1448,75.75,74.98,74.98,77.28999999999999,-553.9448199999979,155.85482000000002,-0.014144686468646837,2026-03-04 08:00:00+00:00,2026-03-04 10:00:00+00:00,0 days 02:00:00,,,,,,,,,
-513,1453,1455,75.29,75.96,,,-498.89249999999356,155.1825,-0.012916722008234719,2026-03-04 20:00:00+00:00,2026-03-05 00:00:00+00:00,0 days 04:00:00,,,,,,,,,
503,1455,1483,75.71,102.84,,,13466.768700000004,179.62130000000002,0.3536243560956281,2026-03-05 00:00:00+00:00,2026-03-09 08:00:00+00:00,4 days 08:00:00,,,,,,,,,
-580,1490,1508,88.84,88.75,,,-153.80439999999805,206.00440000000003,-0.0029849167041872612,2026-03-09 22:00:00+00:00,2026-03-11 10:00:00+00:00,1 days 12:00:00,,,,,,,,,
605,1508,1510,84.91,83.12,83.12,88.48999999999998,-1286.2662999999952,203.3163,-0.02503898245200794,2026-03-11 10:00:00+00:00,2026-03-11 14:00:00+00:00,0 days 04:00:00,,,,,,,,,
546,1518,1534,91.7,94.42,,,1281.8769599999994,203.24304,0.025602617230098032,2026-03-12 06:00:00+00:00,2026-03-13 14:00:00+00:00,1 days 08:00:00,,,,,,,,,
-543,1534,1535,94.58,96.4,,91.86,-1195.664280000004,207.40428000000003,-0.02328145485303446,2026-03-13 14:00:00+00:00,2026-03-13 16:00:00+00:00,0 days 02:00:00,,,96.22,,94.58,,,,
517,1539,1540,97.0,98.56,96.22,98.56,604.3109600000012,202.20904000000002,0.012050309278350591,2026-03-16 00:00:00+00:00,2026-03-16 02:00:00+00:00,0 days 02:00:00,,,,,,,,,
-531,1547,1552,95.74,95.82,,,-245.9167199999991,203.43671999999998,-0.004837267599749406,2026-03-16 16:00:00+00:00,2026-03-17 02:00:00+00:00,0 days 10:00:00,,,95.57,,95.32,,,,
529,1553,1554,95.57,97.83,94.84,97.02999999999997,990.9228000000027,204.61720000000003,0.01960029297896834,2026-03-17 04:00:00+00:00,2026-03-17 06:00:00+00:00,0 days 02:00:00,,,96.49,,96.3,,,,
