Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_Bullish FVG Top,Exit_Bullish FVG Top,Entry_Bullish FVG Bottom,Exit_Bullish FVG Bottom,Entry_Bearish FVG Bottom,Exit_Bearish FVG Bottom,Entry_Bearish FVG Top,Exit_Bearish FVG Top
-1398,170,171,62.69,62.86,62.86,62.349999999999994,-588.6978000000024,351.0378,-0.006717179773488581,2025-09-23 18:00:00+00:00,2025-09-23 19:00:00+00:00,0 days 01:00:00,,,62.74,,62.69,,,,
1384,175,176,62.91,62.8,62.8,63.129999999999995,-500.2052799999992,347.96528,-0.0057450325862342475,2025-09-24 00:00:00+00:00,2025-09-24 01:00:00+00:00,0 days 01:00:00,,,,,,,,,
-1378,178,182,62.82,62.93,62.93,62.6,-498.14699999999925,346.567,-0.005754536771728831,2025-09-24 03:00:00+00:00,2025-09-24 07:00:00+00:00,0 days 04:00:00,,,,,,,,,
-1346,198,199,63.94,64.07,,63.879999999999995,-519.5829199999938,344.6029199999999,-0.006037222395996137,2025-09-25 00:00:00+00:00,2025-09-25 01:00:00+00:00,0 days 01:00:00,,,,,,,,,
-1347,213,214,63.51,64.03,,63.01,-1044.0327600000041,343.59276,-0.012204062352385612,2025-09-25 15:00:00+00:00,2025-09-25 16:00:00+00:00,0 days 01:00:00,,,63.81,,63.51,,,,
1325,215,232,63.81,64.02,,,-60.49950000000831,338.7495,-0.0007155618241654962,2025-09-25 17:00:00+00:00,2025-09-26 11:00:00+00:00,0 days 18:00:00,,,,,,,,,
-1317,232,233,64.11,64.35,64.35,63.63000000000001,-654.4436399999933,338.36364,-0.007751052877866103,2025-09-26 11:00:00+00:00,2025-09-26 12:00:00+00:00,0 days 01:00:00,,,,,,,,,
1284,237,238,65.28,64.69,64.69,66.46000000000001,-1091.3229600000045,333.76296,-0.013019914215686382,2025-09-26 16:00:00+00:00,2025-09-26 17:00:00+00:00,0 days 01:00:00,,,,,,,65.09,,65.28
-1286,243,250,64.31,64.55,64.55,63.83000000000001,-640.0679199999934,331.42792000000003,-0.007739387342559305,2025-09-28 23:00:00+00:00,2025-09-29 06:00:00+00:00,0 days 07:00:00,,,,,,,,,
-1311,262,270,62.62,62.199999999999996,62.83,62.199999999999996,223.34196000000225,327.27804000000003,0.002720536569786088,2025-09-29 18:00:00+00:00,2025-09-30 03:00:00+00:00,0 days 09:00:00,,,,,,,,,
-1323,276,278,62.19,61.78999999999999,62.39,61.78999999999999,201.1489200000076,328.05107999999996,0.002444766039556334,2025-09-30 09:00:00+00:00,2025-09-30 11:00:00+00:00,0 days 02:00:00,,,,,,,,,
-1338,280,335,61.68,59.91,,,2042.8851600000044,325.37484,0.024753891050583666,2025-09-30 13:00:00+00:00,2025-10-02 23:00:00+00:00,2 days 10:00:00,,,,,,,,,
1412,335,337,59.89,60.03,59.82,60.03,-140.97407999999922,338.65408,-0.001667056269828081,2025-10-02 23:00:00+00:00,2025-10-03 01:00:00+00:00,0 days 02:00:00,,,,,,,,,
1403,343,344,60.18,60.38,60.08,60.38,-57.69135999999594,338.29135999999994,-0.0006832834828847095,2025-10-03 07:00:00+00:00,2025-10-03 08:00:00+00:00,0 days 01:00:00,,,,,,,,,
-1397,357,358,60.36,60.65,,,-743.2319399999988,338.10194,-0.008814115308151071,2025-10-05 22:00:00+00:00,2025-10-05 23:00:00+00:00,0 days 01:00:00,,60.31,60.62,60.1,60.08,,,,
1373,364,365,60.88,60.74,60.74,61.160000000000004,-526.1885200000008,333.96852,-0.006295006570302211,2025-10-06 05:00:00+00:00,2025-10-06 06:00:00+00:00,0 days 01:00:00,,,,,,,60.95,,60.99
-1363,366,367,60.95,61.08,61.08,60.69000000000001,-509.8437799999938,332.65378,-0.006137161607875249,2025-10-06 07:00:00+00:00,2025-10-06 08:00:00+00:00,0 days 01:00:00,,,,,,,,,
-1357,372,373,60.86,61.11,,60.64,-670.27658,331.02658,-0.00811600394347679,2025-10-06 13:00:00+00:00,2025-10-06 14:00:00+00:00,0 days 01:00:00,,,,,,,,,
1341,386,387,61.07,60.94,,61.29,-501.56082000000345,327.23082,-0.006124447355493756,2025-10-07 04:00:00+00:00,2025-10-07 05:00:00+00:00,0 days 01:00:00,,,,,,,,,
1327,405,406,61.33,61.47,61.26,61.47,-140.13119999999924,325.9112,-0.0017218327082994074,2025-10-08 00:00:00+00:00,2025-10-08 01:00:00+00:00,0 days 01:00:00,,,,,,,,,
-1316,420,421,61.77,62.04,,61.550000000000004,-681.1879199999948,325.86792,-0.008379796017484186,2025-10-08 15:00:00+00:00,2025-10-08 16:00:00+00:00,0 days 01:00:00,,,,,,,,,
-1312,432,433,61.4,61.56,61.56,61.07999999999999,-532.5670400000049,322.64704000000006,-0.006611074918566733,2025-10-09 04:00:00+00:00,2025-10-09 05:00:00+00:00,0 days 01:00:00,,,,,,,,,
1299,437,438,61.64,61.39,61.39,62.14,-644.38194,319.63194,-0.008047696301103174,2025-10-09 09:00:00+00:00,2025-10-09 10:00:00+00:00,0 days 01:00:00,,,,,,,61.63,,61.71
-1288,439,444,61.63,60.75000000000001,62.07,60.75000000000001,818.1891199999941,315.25088000000005,0.010307317864676206,2025-10-09 11:00:00+00:00,2025-10-09 16:00:00+00:00,0 days 05:00:00,,,,,,,,,
-1320,446,473,60.77,58.56,,,2602.1688000000013,315.0312,0.03243936152706933,2025-10-09 18:00:00+00:00,2025-10-12 23:00:00+00:00,3 days 05:00:00,,,58.46,,58.14,,,,
1402,477,479,59.06,58.89,,,-569.0718000000024,330.7318,-0.006872671859126292,2025-10-13 03:00:00+00:00,2025-10-13 05:00:00+00:00,0 days 02:00:00,,,,,,,,,
-1393,479,481,59.04,59.17,59.17,58.779999999999994,-510.4230600000036,329.33306000000005,-0.006206300813008274,2025-10-13 05:00:00+00:00,2025-10-13 07:00:00+00:00,0 days 02:00:00,,,,,,,,,
-1384,488,502,59.08,58.519999999999996,59.36,58.519999999999996,449.52320000000316,325.5168,0.005497630331753541,2025-10-13 14:00:00+00:00,2025-10-14 05:00:00+00:00,0 days 15:00:00,,,,,,,58.74,,58.84
-1419,510,515,57.94,58.06,,,-499.4880000000064,329.20799999999997,-0.006075250258888688,2025-10-14 13:00:00+00:00,2025-10-14 18:00:00+00:00,0 days 05:00:00,,,,,,,,,
1410,515,516,57.95,57.76,57.76,58.33000000000001,-594.2022000000068,326.30219999999997,-0.007272131147541053,2025-10-14 18:00:00+00:00,2025-10-14 19:00:00+00:00,0 days 01:00:00,,,,,,,,,
-1403,537,540,57.79,57.97,57.97,57.43,-577.3625599999996,324.82256,-0.007120955182557472,2025-10-15 17:00:00+00:00,2025-10-15 20:00:00+00:00,0 days 03:00:00,,,,,,,,,
