date,open,high,low,close,volume,average,barCount
2025-09-19 13:00:00-05:00,25258.75,25258.75,25258.75,25258.75,1.0,25258.75,1
2025-09-19 14:00:00-05:00,25258.75,25258.75,25258.75,25258.75,0.0,25258.75,0
2025-09-19 15:00:00-05:00,25258.75,25258.75,25258.75,25258.75,0.0,25258.75,0
2025-10-07 19:00:00-05:00,25530.25,25530.25,25500.0,25500.0,2.0,25515.125,2
2025-10-07 20:00:00-05:00,25500.0,25500.0,25500.0,25500.0,0.0,25500.0,0
2025-10-07 21:00:00-05:00,25500.0,25500.0,25500.0,25500.0,0.0,25500.0,0
2025-10-07 22:00:00-05:00,25500.0,25500.0,25500.0,25500.0,0.0,25500.0,0
2025-10-07 23:00:00-05:00,25500.0,25500.0,25500.0,25500.0,0.0,25500.0,0
2025-10-08 00:00:00-05:00,25500.0,25500.0,25500.0,25500.0,0.0,25500.0,0
2025-10-08 01:00:00-05:00,25500.0,25500.0,25500.0,25500.0,0.0,25500.0,0
2025-10-08 02:00:00-05:00,25500.0,25500.0,25500.0,25500.0,0.0,25500.0,0
2025-10-08 03:00:00-05:00,25500.0,25500.0,25500.0,25500.0,0.0,25500.0,0
2025-10-08 04:00:00-05:00,25500.0,25500.0,25500.0,25500.0,0.0,25500.0,0
2025-10-08 05:00:00-05:00,25500.0,25500.0,25500.0,25500.0,0.0,25500.0,0
2025-10-08 06:00:00-05:00,25500.0,25500.0,25500.0,25500.0,0.0,25500.0,0
2025-10-08 07:00:00-05:00,25500.0,25500.0,25500.0,25500.0,0.0,25500.0,0
2025-10-08 08:00:00-05:00,25500.0,25500.0,25500.0,25500.0,0.0,25500.0,0
2025-10-08 09:00:00-05:00,25500.0,25500.0,25500.0,25500.0,0.0,25500.0,0
2025-10-08 10:00:00-05:00,25500.0,25500.0,25500.0,25500.0,0.0,25500.0,0
2025-10-08 11:00:00-05:00,25500.0,25500.0,25500.0,25500.0,0.0,25500.0,0
2025-10-08 12:00:00-05:00,25500.0,25500.0,25500.0,25500.0,0.0,25500.0,0
2025-10-08 13:00:00-05:00,25500.0,25500.0,25500.0,25500.0,0.0,25500.0,0
2025-10-08 14:00:00-05:00,25500.0,25500.0,25500.0,25500.0,0.0,25500.0,0
2025-10-08 15:00:00-05:00,25500.0,25500.0,25500.0,25500.0,0.0,25500.0,0
2025-10-10 04:00:00-05:00,25749.25,25749.25,25719.75,25719.75,2.0,25734.5,2
2025-10-10 05:00:00-05:00,25719.75,25719.75,25719.75,25719.75,0.0,25719.75,0
2025-10-10 06:00:00-05:00,25719.75,25719.75,25719.75,25719.75,0.0,25719.75,0
2025-10-10 07:00:00-05:00,25719.75,25719.75,25719.75,25719.75,0.0,25719.75,0
2025-10-10 08:00:00-05:00,25719.75,25719.75,25719.75,25719.75,0.0,25719.75,0
2025-10-10 09:00:00-05:00,25719.75,25719.75,25719.75,25719.75,0.0,25719.75,0
2025-10-10 10:00:00-05:00,25719.75,25719.75,25719.75,25719.75,0.0,25719.75,0
2025-10-10 11:00:00-05:00,25200.5,25200.5,25200.5,25200.5,1.0,25200.5,1
2025-10-10 12:00:00-05:00,25200.5,25200.5,25200.5,25200.5,0.0,25200.5,0
2025-10-10 13:00:00-05:00,25200.5,25200.5,25200.5,25200.5,0.0,25200.5,0
2025-10-10 14:00:00-05:00,24872.75,24872.75,24872.75,24872.75,1.0,24872.75,1
2025-10-10 15:00:00-05:00,24800.0,24800.0,24800.0,24800.0,1.0,24800.0,1
2025-10-12 17:00:00-05:00,25147.0,25147.0,25147.0,25147.0,1.0,25147.0,1
2025-10-12 18:00:00-05:00,25147.0,25147.0,25147.0,25147.0,0.0,25147.0,0
2025-10-12 19:00:00-05:00,25147.0,25147.0,25147.0,25147.0,0.0,25147.0,0
2025-10-12 20:00:00-05:00,25310.0,25310.0,25310.0,25310.0,1.0,25310.0,1
2025-10-12 21:00:00-05:00,25310.0,25310.0,25310.0,25310.0,0.0,25310.0,0
2025-10-12 22:00:00-05:00,25310.0,25310.0,25310.0,25310.0,0.0,25310.0,0
2025-10-12 23:00:00-05:00,25310.0,25310.0,25310.0,25310.0,0.0,25310.0,0
2025-10-13 00:00:00-05:00,25310.0,25310.0,25310.0,25310.0,0.0,25310.0,0
2025-10-13 01:00:00-05:00,25310.0,25310.0,25310.0,25310.0,0.0,25310.0,0
2025-10-13 02:00:00-05:00,25310.0,25310.0,25310.0,25310.0,0.0,25310.0,0
2025-10-13 03:00:00-05:00,25310.0,25310.0,25310.0,25310.0,0.0,25310.0,0
2025-10-13 04:00:00-05:00,25300.0,25300.0,25300.0,25300.0,2.0,25300.0,2
